customer_id,pincode,delivered_item_count,delivered_item_amount,return_item_amount,return_item_count,ts
26DB9C48A68D9F5,852128,0,0,0,0,1593541800000
26DB9C48A68D9F5,852128,0,0,0,0,1590949800000
26DB9C48A68D9F5,800006,1,552000,0,0,1580495400000
26DB9C48A68D9F5,800006,0,0,0,0,1583001000000
26DB9C48A68D9F5,852128,1,1377700,0,0,1598898600000
26DB9C48A68D9F5,800006,1,1170700,0,0,1567276200000
26DB9C48A68D9F5,800006,1,614100,0,0,1575138600000
26DB9C48A68D9F5,852138,0,0,0,0,1593541800000
26DB9C48A68D9F5,852201,0,0,0,0,1569868200000
26DB9C48A68D9F5,800006,1,1189100,0,0,1569868200000
26DB9C48A68D9F5,800004,0,0,0,0,1569868200000
26DB9C48A68D9F5,800006,1,2619700,0,0,1569868200000
26DB9C48A68D9F5,800006,0,0,0,0,1569868200000
26DB9C48A68D9F5,852138,0,0,0,0,1572546600000
26DB9C48A68D9F5,800006,1,1147700,0,0,1572546600000
26DB9C48A68D9F5,852138,0,0,0,0,1606761000000
26DB9C48A68D9F5,800006,1,342700,0,0,1567276200000
26DB9C48A68D9F5,800006,1,441600,0,0,1569868200000
26DB9C48A68D9F5,852113,0,0,0,0,1606761000000
26DB9C48A68D9F5,852138,1,860200,0,0,1601490600000
26DB9C48A68D9F5,852128,1,407100,0,0,1593541800000
26DB9C48A68D9F5,800006,1,899300,0,0,1580495400000
26DB9C48A68D9F5,852128,1,1416800,0,0,1598898600000
26DB9C48A68D9F5,800006,0,0,0,0,1569868200000
26DB9C48A68D9F5,800006,1,609500,0,0,1575138600000
26DB9C48A68D9F5,800006,1,929200,0,0,1580495400000
26DB9C48A68D9F5,800006,1,342700,0,0,1580495400000
26DB9C48A68D9F5,852138,0,0,0,0,1601490600000
26DB9C48A68D9F5,800006,1,623300,0,0,1577817000000
26DB9C48A68D9F5,852128,1,660100,0,0,1601490600000
26DB9C48A68D9F5,800004,1,457700,0,0,1569868200000
26DB9C48A68D9F5,852201,0,0,0,0,1569868200000
26DB9C48A68D9F5,852138,1,936100,0,0,1593541800000
26DB9C48A68D9F5,800006,0,0,0,0,1569868200000
26DB9C48A68D9F5,852113,0,0,0,0,1606761000000
26DB9C48A68D9F5,852138,0,0,0,0,1575138600000
26DB9C48A68D9F5,852128,0,0,0,0,1606761000000
26DB9C48A68D9F5,852201,1,227700,0,0,1609439400000
26DB9C48A68D9F5,852201,1,1547900,0,0,1609439400000
26DB9C48A68D9F5,852128,1,561200,0,0,1601490600000
26DB9C48A68D9F5,852128,0,0,0,0,1601490600000
26DB9C48A68D9F5,852138,0,0,0,0,1593541800000
26DB9C48A68D9F5,800006,1,1442100,0,0,1569868200000
26DB9C48A68D9F5,852138,1,31027000,0,0,1569868200000
26DB9C48A68D9F5,852128,1,294400,0,0,1593541800000
26DB9C48A68D9F5,852138,1,1550200,0,0,1593541800000
26DB9C48A68D9F5,800006,1,1373100,0,0,1577817000000
26DB9C48A68D9F5,800006,1,280600,0,0,1575138600000
26DB9C48A68D9F5,852138,1,1147700,0,0,1606761000000
26DB9C48A68D9F5,852138,1,1090200,0,0,1590949800000
26DB9C48A68D9F5,800006,0,0,0,0,1577817000000
26DB9C48A68D9F5,800006,1,432400,0,0,1580495400000
26DB9C48A68D9F5,852128,1,494500,0,0,1601490600000
26DB9C48A68D9F5,800006,1,2127500,0,0,1580495400000
26DB9C48A68D9F5,800006,0,0,0,0,1583001000000
26DB9C48A68D9F5,800006,1,411700,0,0,1567276200000
26DB9C48A68D9F5,852128,1,457700,0,0,1601490600000
26DB9C48A68D9F5,852138,0,0,0,0,1606761000000
26DB9C48A68D9F5,852138,1,733700,0,0,1575138600000
26DB9C48A68D9F5,800006,0,0,0,0,1569868200000
26DB9C48A68D9F5,852138,1,1147700,0,0,1590949800000
26DB9C48A68D9F5,852138,0,0,0,0,1575138600000
26DB9C48A68D9F5,800006,1,220800,0,0,1580495400000
26DB9C48A68D9F5,852138,0,0,0,0,1572546600000
26DB9C48A68D9F5,800006,0,0,0,0,1583001000000
26DB9C48A68D9F5,852128,0,0,0,0,1593541800000
26DB9C48A68D9F5,852138,0,0,0,0,1593541800000
26DB9C48A68D9F5,852138,1,1791700,0,0,1593541800000
26DB9C48A68D9F5,852128,1,434700,0,0,1601490600000
26DB9C48A68D9F5,800006,1,2895700,0,0,1569868200000
26DB9C48A68D9F5,800006,1,315100,0,0,1567276200000
26DB9C48A68D9F5,852128,1,1446700,0,0,1601490600000
26DB9C48A68D9F5,852201,0,0,0,0,1612117800000
26DB9C48A68D9F5,852128,1,552000,0,0,1596220200000
26DB9C48A68D9F5,800006,1,740600,0,0,1569868200000
26DB9C48A68D9F5,852138,1,570400,0,0,1601490600000
26DB9C48A68D9F5,852128,0,0,0,0,1598898600000
26DB9C48A68D9F5,800006,0,0,0,0,1569868200000
26DB9C48A68D9F5,852138,1,1745700,0,0,1593541800000
26DB9C48A68D9F5,852138,1,1580100,0,0,1590949800000
26DB9C48A68D9F5,800006,0,0,0,0,1569868200000
26DB9C48A68D9F5,800006,0,0,0,0,1572546600000
26DB9C48A68D9F5,800006,1,876300,0,0,1567276200000
26DB9C48A68D9F5,852138,0,0,0,0,1569868200000
26DB9C48A68D9F5,800006,0,0,0,0,1569868200000
26DB9C48A68D9F5,852138,1,1334000,0,0,1593541800000
26DB9C48A68D9F5,852138,1,294400,0,0,1593541800000
26DB9C48A68D9F5,800006,0,0,0,0,1575138600000
26DB9C48A68D9F5,800004,0,0,0,0,1569868200000
26DB9C48A68D9F5,852201,0,0,0,0,1569868200000
26DB9C48A68D9F5,800006,1,929200,0,0,1580495400000
26DB9C48A68D9F5,852128,1,264500,0,0,1598898600000
26DB9C48A68D9F5,800006,0,0,0,0,1569868200000
26DB9C48A68D9F5,800006,0,0,0,0,1569868200000
26DB9C48A68D9F5,852128,1,1377700,0,0,1593541800000
26DB9C48A68D9F5,800006,1,687700,0,0,1575138600000
26DB9C48A68D9F5,852138,0,0,0,0,1606761000000
26DB9C48A68D9F5,852138,0,0,0,0,1575138600000
26DB9C48A68D9F5,852138,0,0,0,0,1575138600000
26DB9C48A68D9F5,800006,1,287500,0,0,1575138600000
26DB9C48A68D9F5,800006,1,738300,0,0,1567276200000
26DB9C48A68D9F5,800006,0,0,0,0,1567276200000
26DB9C48A68D9F5,800006,1,1055700,0,0,1569868200000
26DB9C48A68D9F5,852138,0,0,0,0,1593541800000
26DB9C48A68D9F5,852128,1,632500,0,0,1593541800000
26DB9C48A68D9F5,852138,1,1255800,0,0,1593541800000
26DB9C48A68D9F5,852128,0,0,0,0,1601490600000
26DB9C48A68D9F5,852128,1,1297200,0,0,1590949800000
26DB9C48A68D9F5,852128,0,0,0,0,1601490600000
26DB9C48A68D9F5,800006,1,1485800,0,0,1575138600000
26DB9C48A68D9F5,852138,1,241500,0,0,1601490600000
26DB9C48A68D9F5,852128,0,0,0,0,1601490600000
26DB9C48A68D9F5,852128,0,0,0,0,1604169000000
26DB9C48A68D9F5,852138,0,0,0,0,1604169000000
26DB9C48A68D9F5,852138,0,0,0,0,1604169000000
26DB9C48A68D9F5,800006,0,0,0,0,1569868200000
26DB9C48A68D9F5,852138,0,0,0,0,1572546600000
26DB9C48A68D9F5,852128,0,0,0,0,1601490600000
26DB9C48A68D9F5,852128,0,0,0,0,1601490600000
26DB9C48A68D9F5,800006,1,393300,0,0,1583001000000
26DB9C48A68D9F5,852128,0,0,0,0,1601490600000
26DB9C48A68D9F5,852138,0,0,0,0,1606761000000
26DB9C4A0A8FFAD,502285,1,897000,0,0,1622485800000
26DB9C4A0A8FFAD,502285,0,0,0,0,1646073000000
26DB9C4A0A8FFAD,502285,0,0,0,0,1646073000000
26DB9C4A0A8FFAD,502285,1,1000500,0,0,1630434600000
26DB9C4A0A8FFAD,802206,0,0,0,0,1612117800000
26DB9C4A0A8FFAD,502285,3,2318400,0,0,1625077800000
26DB9C4A0A8FFAD,502285,1,16097700,0,0,1646073000000
26DB9C4A0A8FFAD,502285,1,16097700,0,0,1646073000000
26DB9C4A0A8FFAD,802206,2,1513400,0,0,1601490600000
26DB9C4A0A8FFAD,502285,1,545100,0,0,1648751400000
26DB9C4A0A8FFAD,802206,0,0,0,0,1633026600000
26DB9C4A0A8FFAD,502285,1,846400,0,0,1638297000000
26DB9C4A0A8FFAD,802206,1,1377700,0,0,1601490600000
26DB9C4A0A8FFAD,502285,1,1078700,0,0,1646073000000
26DB9C4A0A8FFAD,834009,1,655500,0,0,1617215400000
26DB9C4A0A8FFAD,802206,1,782000,0,0,1633026600000
26DB9C4A0A8FFAD,502285,2,2640400,0,0,1617215400000
26DB9C4A0A8FFAD,502285,1,3519000,0,0,1640975400000
26DB9C4A0A8FFAD,502285,0,0,0,0,1630434600000
26DB9C4A0A8FFAD,502285,0,0,0,0,1646073000000
26DB9C4A0A8FFAD,502285,0,0,775100,1,1646073000000
26DB9C4A29BFC0C,324009,0,0,0,0,1572546600000
26DB9C4A8088B8B,670016,0,0,0,0,1617215400000
26DB9C4A8088B8B,670016,1,519800,0,0,1593541800000
26DB9C4A8088B8B,670016,1,434700,0,0,1622485800000
26DB9C4A8088B8B,670016,1,814200,0,0,1622485800000
26DB9C4A8088B8B,670016,1,742900,0,0,1593541800000
26DB9C4A8088B8B,670016,1,770500,0,0,1617215400000
26DB9C4A8088B8B,670016,1,1009700,0,0,1593541800000
26DB9C4A8088B8B,670016,2,1495000,0,0,1617215400000
26DB9C4B6B932D4,403108,3,1490400,0,0,1569868200000
26DB9C4C9199D06,501203,1,287500,0,0,1575138600000
26DB9C4C9199D06,501203,0,0,0,0,1575138600000
26DB9C4C9199D06,501203,0,0,0,0,1575138600000
26DB9C4C9199D06,501503,0,0,2987700,1,1648751400000
26DB9C4C9199D06,501203,0,0,0,0,1593541800000
26DB9C4C9199D06,501203,0,0,0,0,1593541800000
26DB9C4C9199D06,501203,0,0,0,0,1569868200000
26DB9C4CEB967D8,721201,1,1400700,0,0,1604169000000
26DB9C4CEB967D8,721201,1,641700,0,0,1604169000000
26DB9C4F21BA539,135102,0,0,0,0,1569868200000
26DB9C4F21BA539,135102,0,0,0,0,1569868200000
26DB9C4F21BA539,135102,0,0,0,0,1569868200000
26DB9C4F21BA539,135102,0,0,0,0,1569868200000
26DB9C4F21BA539,135102,0,0,0,0,1569868200000
26DB9D4212939EF,823001,1,4597700,0,0,1640975400000
26DB9D4212939EF,824125,0,0,0,0,1569868200000
26DB9D4212939EF,824125,0,0,0,0,1569868200000
26DB9D4212939EF,824125,0,0,0,0,1569868200000
26DB9D4212939EF,824125,1,1009700,0,0,1612117800000
26DB9D4212939EF,824125,0,0,0,0,1569868200000
26DB9D423184AD5,191111,0,0,0,0,1583001000000
26DB9D430DA92EF,756111,0,0,0,0,1625077800000
26DB9D430DA92EF,756111,0,0,0,0,1625077800000
26DB9D430DA92EF,756111,0,0,0,0,1569868200000
26DB9D430DA92EF,756111,0,0,0,0,1630434600000
26DB9D430DA92EF,756111,0,0,0,0,1643653800000
26DB9D430DA92EF,756111,1,16097700,0,0,1577817000000
26DB9D430DA92EF,756111,0,0,0,0,1577817000000
26DB9D430DA92EF,756111,1,731400,0,0,1569868200000
26DB9D430DA92EF,756111,0,0,0,0,1567276200000
26DB9D436D8D2D6,691005,1,940700,0,0,1654021800000
26DB9D436D8D2D6,691005,1,1147700,0,0,1651343400000
26DB9D436D8D2D6,691005,0,0,0,0,1656613800000
26DB9D436D8D2D6,691005,1,710700,0,0,1648751400000
26DB9D436D8D2D6,691005,0,0,0,0,1656613800000
26DB9D436D8D2D6,691005,1,457700,0,0,1646073000000
26DB9D436D8D2D6,691005,1,630200,0,0,1654021800000
26DB9D447383829,416416,1,414000,0,0,1633026600000
26DB9D447383829,416416,1,526700,0,0,1633026600000
26DB9D447383829,416416,0,0,0,0,1633026600000
26DB9D447383829,416416,0,0,0,0,1633026600000
26DB9D447383829,416416,0,0,0,0,1633026600000
26DB9D447383829,416416,1,892400,0,0,1633026600000
26DB9D447383829,416416,0,0,0,0,1633026600000
26DB9D447383829,416416,1,457700,0,0,1633026600000
26DB9D469596D6A,201301,0,0,0,0,1604169000000
26DB9D469596D6A,462023,1,3907700,0,0,1612117800000
26DB9D469596D6A,462023,1,1221300,0,0,1612117800000
26DB9D469596D6A,201301,1,109227000,0,0,1604169000000
26DB9D46C5A1360,422103,1,779700,0,0,1635705000000
26DB9D46C5A1360,422103,1,1987200,0,0,1601490600000
26DB9D46C5A1360,422103,1,2451800,0,0,1646073000000
26DB9D46C5A1360,422103,1,1198300,0,0,1656613800000
26DB9D46C5A1360,422103,1,28791400,0,0,1567276200000
26DB9D46C5A1360,422103,1,457700,0,0,1646073000000
26DB9D46C5A1360,422103,1,2872700,0,0,1609439400000
26DB9D46C5A1360,422103,0,0,0,0,1567276200000
26DB9D46C5A1360,422103,1,39210400,0,0,1646073000000
26DB9D46C5A1360,422604,0,0,0,0,1577817000000
26DB9D46C5A1360,422103,1,2067700,0,0,1633026600000
26DB9D46C5A1360,422103,1,19662700,0,0,1633026600000
26DB9D46C5A1360,422103,1,1835400,0,0,1617215400000
26DB9D46C5A1360,422103,1,687700,0,0,1646073000000
26DB9D46C5A1360,422103,0,0,0,0,1633026600000
26DB9D47D0B7876,506324,0,0,1722700,1,1648751400000
26DB9D47D0B7876,506163,0,0,0,0,1575138600000
26DB9D47D0B7876,506324,1,1058000,0,0,1640975400000
26DB9D47D0B7876,506324,0,0,929200,1,1651343400000
26DB9D47D0B7876,506163,1,917700,0,0,1575138600000
26DB9D47D0B7876,506324,0,0,2067700,1,1648751400000
26DB9D47D0B7876,506163,0,0,0,0,1612117800000
26DB9D47D0B7876,506163,0,0,0,0,1575138600000
26DB9D47D0B7876,506163,0,0,0,0,1575138600000
26DB9D47D0B7876,506163,0,0,0,0,1575138600000
26DB9D47D0B7876,506163,0,0,0,0,1627756200000
26DB9D47D0B7876,506163,0,0,0,0,1627756200000
26DB9D47D0B7876,506163,0,0,0,0,1575138600000
26DB9D47D0B7876,506163,1,687700,0,0,1575138600000
26DB9D47D0B7876,506324,0,0,1598500,1,1648751400000
26DB9D47D0B7876,506163,0,0,0,0,1627756200000
26DB9D47D0B7876,506324,1,503700,0,0,1643653800000
26DB9D47D0B7876,506163,0,0,0,0,1575138600000
26DB9D47D0B7876,506163,1,692300,0,0,1575138600000
26DB9D47D0B7876,506163,1,1223600,0,0,1575138600000
26DB9D47D0B7876,506163,1,699200,0,0,1622485800000
26DB9D47D0B7876,506163,1,690000,0,0,1575138600000
26DB9D47D0B7876,506324,1,460000,0,0,1651343400000
26DB9D49629B1B3,518501,0,0,0,0,1619807400000
26DB9D49629B1B3,515110,1,301300,0,0,1601490600000
26DB9D49629B1B3,518501,1,1012000,0,0,1598898600000
26DB9D49629B1B3,515110,1,1170700,0,0,1596220200000
26DB9D49629B1B3,518501,0,0,0,0,1569868200000
26DB9D49629B1B3,518501,1,1138500,0,0,1619807400000
26DB9D49629B1B3,518501,1,1009700,0,0,1619807400000
26DB9D49629B1B3,518501,0,0,0,0,1577817000000
26DB9D49629B1B3,518501,1,1193700,0,0,1635705000000
26DB9D49629B1B3,515110,0,0,0,0,1606761000000
26DB9D49629B1B3,515110,1,17247700,0,0,1596220200000
26DB9D49629B1B3,518501,0,0,0,0,1635705000000
26DB9D49629B1B3,515110,0,0,0,0,1604169000000
26DB9D49629B1B3,515110,1,3047500,0,0,1596220200000
26DB9D4996A817B,834003,0,0,0,0,1569868200000
26DB9D4996A817B,834001,0,0,0,0,1572546600000
26DB9D4996A817B,831013,0,0,0,0,1627756200000
26DB9D4996A817B,831013,0,0,0,0,1640975400000
26DB9D4996A817B,831013,1,28747700,0,0,1640975400000
26DB9D4996A817B,834001,1,991300,0,0,1575138600000
26DB9D4996A817B,834003,0,0,0,0,1572546600000
26DB9D4996A817B,831013,1,814200,0,0,1622485800000
26DB9D4996A817B,831013,1,816500,0,0,1606761000000
26DB9D4996A817B,831013,1,365700,0,0,1646073000000
26DB9D4996A817B,831013,0,0,0,0,1575138600000
26DB9D4AAA9CC12,415506,1,506000,0,0,1635705000000
26DB9D4B3498CC9,275304,0,0,0,0,1575138600000
26DB9D4F0C8112B,841426,0,0,0,0,1596220200000
26DB9D4F0C8112B,841426,0,0,0,0,1614537000000
26DB9D4F0C8112B,122001,1,409400,0,0,1638297000000
26DB9D4F0C8112B,841426,0,0,0,0,1596220200000
26DB9D4F0C8112B,412101,1,726800,0,0,1643653800000
26DB9D4F0C8112B,412101,0,0,0,0,1643653800000
26DB9D4F0C8112B,412101,0,0,494500,1,1643653800000
26DB9D4F0C8112B,841426,0,0,0,0,1614537000000
26DB9D4F0C8112B,841426,0,0,0,0,1596220200000
26DB9D4F0C8112B,841426,1,6095000,0,0,1593541800000
26DB9D4F0C8112B,412101,0,0,837200,1,1646073000000
26DB9D4F0C8112B,841426,0,0,0,0,1590949800000
26DB9D4F0C8112B,412101,0,0,16097700,1,1643653800000
26DB9D4F0C8112B,412101,0,0,0,0,1643653800000
26DB9D4F0C8112B,841426,0,0,0,0,1596220200000
26DB9D4F0C8112B,412101,2,823400,0,0,1643653800000
26DB9D4F0C8112B,841426,2,917700,0,0,1593541800000
26DB9D4F0C8112B,412101,0,0,837200,1,1643653800000
26DB9D4F0C8112B,841426,0,0,0,0,1614537000000
26DB9D4F0C8112B,841426,0,0,0,0,1596220200000
26DB9D4F0C8112B,841426,0,0,0,0,1596220200000
26DB9D4F0C8112B,841426,0,0,0,0,1569868200000
26DB9D4F0C8112B,412101,0,0,0,0,1643653800000
26DB9D4F0C8112B,841426,0,0,0,0,1593541800000
26DB9D4F0C8112B,841426,0,0,0,0,1596220200000
26DB9D4F0C8112B,412101,0,0,1009700,1,1646073000000
26DB9D4F0C8112B,412101,0,0,837200,1,1643653800000
26DB9D4F0C8112B,841426,0,0,0,0,1609439400000
26DB9D4F0C8112B,412101,0,0,0,0,1640975400000
26DB9D4F0C8112B,412101,0,0,0,0,1643653800000
26DB9D4F0C8112B,412101,0,0,1032700,1,1643653800000
26DB9D4F1CADA92,141010,0,0,0,0,1601490600000
26DB9D4F1CADA92,141010,1,894700,0,0,1598898600000
26DB9D4F1CADA92,141010,1,913100,0,0,1593541800000
26DB9D4F1CADA92,141010,1,756700,0,0,1593541800000
26DB9D4F1CADA92,141010,0,0,0,0,1604169000000
26DB9D4FA5B2E20,852201,0,0,0,0,1651343400000
26DB9D4FA5B2E20,852201,1,14439400,0,0,1654021800000
26DB9D4FA5B2E20,852201,0,0,0,0,1654021800000
26DB9D4FA5B2E20,852201,1,24147700,0,0,1651343400000
26DB9D4FA5B2E20,852201,0,0,0,0,1651343400000
26DB9D4FA5B2E20,852201,1,39097700,0,0,1651343400000
26DB9D4FA5B2E20,852201,1,26514400,0,0,1654021800000
26DB9D4FA5B2E20,852201,1,33347700,0,0,1651343400000
26DB9D4FA5B2E20,852201,1,32197700,0,0,1651343400000
26DB9D4FA5B2E20,852201,0,0,0,0,1654021800000
26DB9D4FA5B2E20,852201,0,0,0,0,1654021800000
26DB9D4FA5B2E20,852201,1,14439400,0,0,1654021800000
26DB9D4FA5B2E20,852201,1,25297700,0,0,1651343400000
26DB9D4FA5B2E20,852201,0,0,0,0,1651343400000
26DB9D4FA5B2E20,852201,0,0,0,0,1654021800000
26DB9D4FA5B2E20,852201,1,39164400,0,0,1654021800000
26DB9D4FA5B2E20,852201,0,0,0,0,1654021800000
26DB9D4FA5B2E20,852201,0,0,0,0,1651343400000
26DB9D4FA5B2E20,852201,1,33414400,0,0,1654021800000
26DB9D4FA5B2E20,852201,1,27664400,0,0,1651343400000
26DB9D4FA5B2E20,852201,1,29964400,0,0,1651343400000
26DB9D4FA5B2E20,852201,0,0,0,0,1651343400000
26DB9D4FA5B2E20,852202,1,547400,0,0,1609439400000
26DB9E40D4A82B3,522005,1,510600,0,0,1638297000000
26DB9E40EAAE6E3,782446,0,0,0,0,1606761000000
26DB9E40EAAE6E3,782446,1,779700,0,0,1646073000000
26DB9E4105BE6A9,680711,1,524400,0,0,1601490600000
26DB9E4105BE6A9,680711,1,441600,0,0,1604169000000
26DB9E4105BE6A9,680711,1,400200,0,0,1627756200000
26DB9E4105BE6A9,680711,1,618700,0,0,1598898600000
26DB9E4105BE6A9,680711,1,18397700,0,0,1614537000000
26DB9E4105BE6A9,680711,0,0,0,0,1596220200000
26DB9E4105BE6A9,680711,1,503700,0,0,1598898600000
26DB9E4105BE6A9,680664,1,434700,0,0,1638297000000
26DB9E4105BE6A9,680711,3,1906700,0,0,1633026600000
26DB9E4105BE6A9,680711,1,1127000,0,0,1627756200000
26DB9E4105BE6A9,680711,1,1837700,0,0,1627756200000
26DB9E4105BE6A9,680711,1,1306400,0,0,1622485800000
26DB9E4105BE6A9,680711,1,158700,0,0,1638297000000
26DB9E4105BE6A9,680711,1,549700,0,0,1601490600000
26DB9E4105BE6A9,680711,1,853300,0,0,1598898600000
26DB9E4105BE6A9,680711,1,526700,0,0,1601490600000
26DB9E4105BE6A9,680711,2,1400700,0,0,1598898600000
26DB9E4105BE6A9,680711,1,549700,0,0,1598898600000
26DB9E4105BE6A9,680711,1,1837700,0,0,1606761000000
26DB9E4105BE6A9,680711,1,940700,0,0,1606761000000
26DB9E4105BE6A9,680711,1,462300,0,0,1598898600000
26DB9E4105BE6A9,680711,2,2343700,0,0,1622485800000
26DB9E4105BE6A9,680711,1,2182700,0,0,1635705000000
26DB9E4105BE6A9,680125,1,1262700,0,0,1596220200000
26DB9E4105BE6A9,680711,1,706100,0,0,1601490600000
26DB9E4105BE6A9,680711,1,485300,0,0,1643653800000
26DB9E4105BE6A9,680664,1,391000,0,0,1625077800000
26DB9E4105BE6A9,680711,0,0,0,0,1635705000000
26DB9E4105BE6A9,680701,1,917700,0,0,1640975400000
26DB9E4105BE6A9,680711,1,1377700,0,0,1598898600000
26DB9E41AC9FEAF,507123,1,549700,0,0,1598898600000
26DB9E41AC9FEAF,507123,1,2458700,0,0,1630434600000
26DB9E41AC9FEAF,507123,1,1055700,0,0,1646073000000
26DB9E41AC9FEAF,507123,1,4050300,0,0,1630434600000
26DB9E41AC9FEAF,507123,0,0,0,0,1583001000000
26DB9E41AC9FEAF,507123,1,2665700,0,0,1630434600000
26DB9E41AC9FEAF,507123,0,0,0,0,1627756200000
26DB9E41AC9FEAF,507123,2,5391200,0,0,1638297000000
26DB9E41AC9FEAF,507123,1,772800,0,0,1614537000000
26DB9E41AC9FEAF,507123,1,4505700,0,0,1633026600000
26DB9E41AC9FEAF,507123,1,2776100,0,0,1627756200000
26DB9E444CAD57B,509301,1,706100,0,0,1593541800000
26DB9E444CAD57B,509301,1,630200,0,0,1601490600000
26DB9E444CAD57B,509301,1,552000,0,0,1590949800000
26DB9E45109FC12,209625,0,0,0,0,1614537000000
26DB9E45109FC12,209625,1,1076400,0,0,1633026600000
26DB9E48629F07A,788710,1,434700,0,0,1643653800000
26DB9E48629F07A,788710,1,655500,0,0,1635705000000
26DB9E48629F07A,788710,1,549700,0,0,1633026600000
26DB9E48629F07A,788710,1,756700,0,0,1633026600000
26DB9E48629F07A,788710,1,1018900,0,0,1635705000000
26DB9E48629F07A,788710,1,434700,0,0,1643653800000
26DB9E48629F07A,788710,0,0,0,0,1633026600000
26DB9E48629F07A,788710,1,243800,0,0,1651343400000
26DB9E48629F07A,788710,1,602600,0,0,1643653800000
26DB9E48629F07A,788710,1,876300,0,0,1651343400000
26DB9E487698192,305006,1,28747700,0,0,1604169000000
26DB9E487698192,305006,1,13452700,0,0,1604169000000
26DB9E48A08B4EC,713325,0,0,0,0,1575138600000
26DB9E48A08B4EC,713325,1,655500,0,0,1601490600000
26DB9E48A08B4EC,713325,1,625600,0,0,1619807400000
26DB9E48A08B4EC,713325,1,126500,0,0,1575138600000
26DB9E48A08B4EC,713325,0,0,0,0,1619807400000
26DB9E4A84AA2E3,642111,0,0,0,0,1612117800000
26DB9E4A84AA2E3,642111,0,0,0,0,1612117800000
26DB9E4A84AA2E3,642111,0,0,0,0,1604169000000
26DB9E4A84AA2E3,642111,1,1837700,0,0,1601490600000
26DB9E4B3F873D5,743456,1,2129800,0,0,1580495400000
26DB9E4B3F873D5,743456,0,0,0,0,1596220200000
26DB9E4B3F873D5,743442,1,814200,0,0,1596220200000
26DB9E4B3F873D5,743442,0,0,0,0,1612117800000
26DB9E4B3F873D5,743422,0,0,0,0,1596220200000
26DB9E4B3F873D5,743422,0,0,0,0,1596220200000
26DB9E4B3F873D5,743422,0,0,0,0,1596220200000
26DB9E4B3F873D5,743422,0,0,0,0,1596220200000
26DB9E4B3F873D5,743442,0,0,0,0,1580495400000
26DB9E4B3F873D5,743442,1,825700,0,0,1601490600000
26DB9E4B3F873D5,743442,0,0,0,0,1601490600000
26DB9E4B3F873D5,743456,0,0,0,0,1580495400000
26DB9E4B3F873D5,743456,0,0,0,0,1596220200000
26DB9E4B3F873D5,743456,0,0,0,0,1580495400000
26DB9E4B3F873D5,743442,0,0,0,0,1572546600000
26DB9E4B3F873D5,743456,1,1007400,0,0,1596220200000
26DB9E4B3F873D5,743442,0,0,0,0,1572546600000
26DB9E4B3F873D5,743442,0,0,0,0,1572546600000
26DB9E4B3F873D5,743442,1,669300,0,0,1577817000000
26DB9E4B3F873D5,743442,0,0,0,0,1572546600000
26DB9E4B3F873D5,743456,1,623300,0,0,1583001000000
26DB9E4B3F873D5,743456,0,0,0,0,1580495400000
26DB9E4B3F873D5,743456,1,894700,0,0,1580495400000
26DB9E4B3F873D5,743456,0,0,0,0,1583001000000
26DB9E4B3F873D5,743456,0,0,0,0,1580495400000
26DB9E4B3F873D5,743456,1,867100,0,0,1596220200000
26DB9E4B3F873D5,743442,1,1239700,0,0,1601490600000
26DB9E4B3F873D5,743456,0,0,0,0,1580495400000
26DB9E4B3F873D5,743456,1,563500,0,0,1593541800000
26DB9E4B3F873D5,743442,0,0,0,0,1596220200000
26DB9E4B3F873D5,743442,0,0,0,0,1612117800000
26DB9E4B3F873D5,743442,0,0,0,0,1612117800000
26DB9E4B3F873D5,743456,1,425500,0,0,1593541800000
26DB9E4B3F873D5,743442,0,0,0,0,1577817000000
26DB9E4B3F873D5,743442,0,0,0,0,1572546600000
26DB9E4B3F873D5,743442,0,0,0,0,1601490600000
26DB9E4B3F873D5,743442,0,0,0,0,1572546600000
26DB9E4B3F873D5,743442,0,0,0,0,1612117800000
26DB9E4B3F873D5,743442,1,1720400,0,0,1596220200000
26DB9E4B3F873D5,743442,0,0,0,0,1601490600000
26DB9E4B3F873D5,743442,1,577300,0,0,1575138600000
26DB9E4B3F873D5,743456,0,0,0,0,1580495400000
26DB9E4B3F873D5,743456,0,0,0,0,1583001000000
26DB9E4B3F873D5,743442,0,0,0,0,1625077800000
26DB9E4B3F873D5,743442,0,0,0,0,1598898600000
26DB9E4B3F873D5,743456,0,0,0,0,1580495400000
26DB9E4B3F873D5,743442,2,1465100,0,0,1572546600000
26DB9E4B3F873D5,743442,0,0,0,0,1598898600000
26DB9E4B3F873D5,743442,0,0,0,0,1612117800000
26DB9E4BC58A83F,122003,0,0,0,0,1622485800000
26DB9E4BC58A83F,122003,0,0,0,0,1590949800000
26DB9E4BC58A83F,122003,0,0,0,0,1622485800000
26DB9E4BC58A83F,122003,1,563500,0,0,1593541800000
26DB9E4BC58A83F,122003,1,584200,0,0,1622485800000
26DB9E4BC58A83F,122003,1,2875000,0,0,1590949800000
26DB9E4BC58A83F,122003,1,715300,0,0,1590949800000
26DB9E4E8EACC6D,152024,1,57500,0,0,1638297000000
26DB9F41A6BF98C,388540,1,917700,0,0,1575138600000
26DB9F41CCA4A0B,110062,1,779700,0,0,1606761000000
26DB9F41CCA4A0B,110062,0,0,0,0,1612117800000
